0.13927364	0.83054
1.4110721	22.89258
3.2285216	49.36826
4.1375065	60.40045
6.1393538	67.0261
8.141331	72.5489
10.871927	74.76636
14.512808	76.98776
23.61501	82.54126
46.007248	89.25513
77.13809	97.1096
106.08438	103.8518
142.85925	109.52505
197.83931	119.6884
240.25757	128.69455
252.45526	129.85013








