0.1		0.0362
1.5889679	55.18378
4.496289	102.61792
8.133399	136.82126
13.409542	166.6204
17.595293	179.87244
21.963623	188.7139
30.337467	195.3671
48.17737	209.78107
71.66116	223.11664
98.42186	237.56915
129.55232	248.7321
166.87245	262.1275
201.46173	275.5111
233.13823	287.77924
248.97641	294.4647






