0.1		0.93256
1.7714151	53.8761
4.133345	94.6909
7.224154	129.99472
12.136443	157.5866
18.687506	182.98
28.151741	206.1803
39.072563	228.28406
50.17544	250.3887
94.226875	304.61774
100.051926	311.25995
121.71528	323.48474
163.22182	344.61804
197.99303	359.1052
247.32802	380.2724
252.60728	383.60376





